region,roster_scope,family,sci_name_as_rostered,mdd_id,status,source_roster
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Uroderma bakeri,1005055,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Uroderma convexum,1005057,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Uroderma magnirostrum,1005059,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Vampyressa melissa,1005061,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Vampyressa sinchi,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Vampyressa thyone,1005064,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Vampyressa voragine,1006529,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Vampyriscus nymphaea,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Phyllostomidae,Vampyrodes major,1005069,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Thyropteridae,Thyroptera devivoi,1005094,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Thyropteridae,Thyroptera lavali,1005096,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Eptesicus miradorensis,,taxonomy_unresolved,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Histiotus cadenai,1006538,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Histiotus colombiae,1006539,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Histiotus humboldti,1005555,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Lasiurus frantzii,1005582,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Lasiurus villosissimus,1005590,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Myotis caucensis,1005386,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Myotis diminutus,1005398,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Myotis handleyi,1005414,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Myotis larensis,1006534,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Myotis pilosatibialis,1005456,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Myotis simus,1005474,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Neoeptesicus andinus,1005512,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Neoeptesicus orinocensis,1006597,no_structured_measurement,colombia_bats.csv
Colombia,"national checklist (Mamiferos de Colombia v1.14, SiB/GBIF; 222 species)",Vespertilionidae,Rhogeessa minutilla,1005502,no_structured_measurement,colombia_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Emballonuridae,Saccolaimus peli,1004815,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Emballonuridae,Taphozous hamiltoni,1004820,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Emballonuridae,Taphozous hildegardeae,1004821,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Asellia italosomalica,1004557,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Hipposideros abae,1004574,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Hipposideros jonesi,1004608,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Hipposideros lamottei,1004611,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Hipposideros marisae,1004619,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Hipposideros megalotis,1004620,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Hipposideros tephrus,1004638,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Hipposideridae,Macronycteris thomensis,1004643,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Megadermatidae,Cardioderma cor,1004645,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus aelleni,1005101,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus africanus,1005102,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus arenarius,1005104,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus griveaudi,1005115,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus maghrebensis,1005118,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus minor,1005124,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus mossambicus,1005125,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus newtoni,1005127,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus nimbae,1005128,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus villiersi,1005139,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Miniopteridae,Miniopterus wilsoni,1005140,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops aloysiisabaudiae,1005144,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops bakarii,1005208,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops bemmeleni,1005147,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops brachypterus,1005209,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops congicus,1005211,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops demonstrator,1005212,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops gallagheri,1005151,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops leonis,,taxonomy_unresolved,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops leucostigma,1005213,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops nanulus,1005216,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops niangarae,1005217,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops petersoni,1005219,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops pusillus,1005160,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops russatus,1005161,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops spurrelli,1005221,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops thersites,1005222,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops tomensis,1005163,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Mops trevori,1005223,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Myopterus daubentonii,1005231,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Myopterus whitleyi,1005232,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Platymops setiger,1005255,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Molossidae,Tadarida lobata,1005266,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Nycteridae,Nycteris aurita,1004834,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Nycteridae,Nycteris gambiensis,1004835,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Nycteridae,Nycteris intermedia,1004838,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Nycteridae,Nycteris major,1004842,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Nycteridae,Nycteris nana,1004843,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Nycteridae,Nycteris parisii,1004844,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Casinycteris argynnis,1004547,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Casinycteris campomaanensis,1004548,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Casinycteris ophiodon,1004549,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Eidolon helvum,1004389,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus angolensis,1004516,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus anselli,1004517,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus crypturus,1004518,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus dobsonii,1004519,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus gambianus,1004520,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus grandis,1004521,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus intermedius,1004522,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus labiatus,1004523,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus minimus,,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus pusillus,1004525,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomophorus wahlbergi,1004526,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomops buettikoferi,1004527,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Epomops franqueti,1004528,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Hypsignathus monstrosus,1004529,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Megaloglossus azagnyi,1004532,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Megaloglossus woermanni,1004533,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Myonycteris angolensis,1004531,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Myonycteris brachycephala,1004534,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Myonycteris leptodon,1004535,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Myonycteris relicta,1004536,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Myonycteris torquata,1004537,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Nanonycteris veldkampii,1004530,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Plerotes anchietae,1004538,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Pteropus livingstonii,1004470,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Pteropus seychellensis,1004499,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Pteropus voeltzkowi,1004509,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Rousettus obliviosus,1004545,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Scotonycteris bergmansi,1004550,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Scotonycteris occidentalis,1004551,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Scotonycteris zenkeri,1004552,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Pteropodidae,Stenonycteris lanosa,1004553,no_laryngeal_echolocation,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus adami,1004653,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus alticolus,1004656,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus axillaris,1006880,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus dobsoni,1006895,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus eloquens,1004680,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus gorongosae,,taxonomy_unresolved,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus guineensis,1004689,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus hilli,1004691,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus hillorum,1004692,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus horaceki,1004694,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus maclaudi,1004705,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus maendeleo,1004708,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus rhodesiae,,taxonomy_unresolved,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus ruwenzorii,1004737,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus sakejiensis,1004738,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus silvestris,1004744,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus willardi,1004757,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinolophidae,Rhinolophus ziama,1004760,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Rhinopomatidae,Rhinopoma funaiolii,1007052,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afronycteris helios,1005699,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afronycteris rautenbachi,1007038,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afropipistrellus bellieri,1005746,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afropipistrellus crassulus,1005747,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afropipistrellus eisentrauti,1005748,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afropipistrellus grandidieri,1005749,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afropipistrellus macrocephalus,1005751,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Afropipistrellus musciculus,1005724,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Cnephaeus floweri,1005517,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Cnephaeus platyops,1005530,no_structured_measurement,africa_bats.csv
Sub-Saharan Africa,"African Bat Database V2 (Monadjem et al. 2024); 292 confirmed binomials, 20 'cf.' records excluded",Vespertilionidae,Glauconycteris alboguttata,1005535,no_structured_measurement,africa_bats.csv
